date,municipality,total_cases,active_cases,new_cases
2020-07-16,Ossining Village,1072,10,0
2020-07-16,Peekskill,998,23,1
2020-07-16,Pelham,161,3,0
2020-07-16,Pelham Manor,114,3,0
2020-07-16,Pleasantville,126,3,0
2020-07-16,Port Chester,1270,20,1
2020-07-16,Pound Ridge,29,0,0
2020-07-16,Rye Brook,185,4,0
2020-07-16,Rye City,212,5,0
2020-07-16,Scarsdale,362,5,0
2020-07-16,Sleepy Hollow,406,10,0
2020-07-16,Somers,394,12,2
2020-07-16,Tarrytown,295,8,0
2020-07-16,Tuckahoe,137,0,0
2020-07-16,White Plains,1853,29,2
2020-07-16,Yonkers,7232,88,7
2020-07-16,Yorktown,718,18,3
2020-07-16,Totals,28275,499,28
2020-07-16,UnknownOut of County,1413,NA,NA
2020-07-17,Ardsley,95,2,0
2020-07-17,Bedford,263,10,0
2020-07-17,Briarcliff Manor,109,4,1
2020-07-17,Bronxville,82,14,0
2020-07-17,Buchanan,37,1,0
2020-07-17,Cortlandt,876,19,1
2020-07-17,Croton-on-Hudson,207,3,0
2020-07-17,Dobbs Ferry,325,7,0
2020-07-17,Eastchester,459,8,0
2020-07-17,Elmsford,210,7,0
2020-07-17,Greenburgh,1179,26,2
2020-07-17,Harrison,407,5,0
2020-07-17,Hastings-on-Hudson,135,3,1
2020-07-17,Irvington,84,3,0
2020-07-17,Larchmont,70,1,0
2020-07-17,Lewisboro,114,3,0
2020-07-17,Mamaroneck Town,175,4,1
2020-07-17,Mamaroneck Village,446,11,2
2020-07-17,Mount Kisco,286,7,1
2020-07-17,Mount Pleasant,581,13,1
2020-07-17,Mount Vernon,2758,45,1
2020-07-17,New Castle,205,6,1
2020-07-17,New Rochelle,3113,58,3
2020-07-17,North Castle,205,4,0
2020-07-17,North Salem,148,2,0
2020-07-17,Ossining Town,157,1,0
2020-07-17,Ossining Village,1073,10,1
2020-07-17,Peekskill,1002,28,4
2020-07-17,Pelham,162,4,1
2020-07-17,Pelham Manor,115,4,1
2020-07-17,Pleasantville,126,3,0
2020-07-17,Port Chester,1272,22,2
2020-07-17,Pound Ridge,29,0,0
2020-07-17,Rye Brook,185,3,0
2020-07-17,Rye City,213,6,1
2020-07-17,Scarsdale,362,5,0
2020-07-17,Sleepy Hollow,407,10,1
2020-07-17,Somers,394,12,0
2020-07-17,Tarrytown,295,8,0
2020-07-17,Tuckahoe,137,0,0
2020-07-17,White Plains,1857,30,4
2020-07-17,Yonkers,7235,87,3
2020-07-17,Yorktown,721,21,3
2020-07-17,Totals,28311,520,36
2020-07-17,UnknownOut of County,1417,NA,NA
2020-07-20,Ardsley,95,2,0
2020-07-20,Bedford,263,8,0
2020-07-20,Briarcliff Manor,109,3,0
2020-07-20,Bronxville,83,12,1
2020-07-20,Buchanan,38,2,1
2020-07-20,Cortlandt,882,17,6
2020-07-20,Croton-on-Hudson,208,2,1
2020-07-20,Dobbs Ferry,326,6,1
2020-07-20,Eastchester,459,8,0
2020-07-20,Elmsford,211,5,1
2020-07-20,Greenburgh,1185,26,6
2020-07-20,Harrison,408,4,1
2020-07-20,Hastings-on-Hudson,135,2,0
2020-07-20,Irvington,84,3,0
2020-07-20,Larchmont,70,4,0
2020-07-20,Lewisboro,114,3,0
2020-07-20,Mamaroneck Town,176,3,1
2020-07-20,Mamaroneck Village,446,8,0
2020-07-20,Mount Kisco,286,5,0
2020-07-20,Mount Pleasant,582,12,1
2020-07-20,Mount Vernon,2763,36,5
2020-07-20,New Castle,205,3,0
2020-07-20,New Rochelle,3118,33,5
2020-07-20,North Castle,205,3,0
2020-07-20,North Salem,148,2,0
2020-07-20,Ossining Town,157,1,0
2020-07-20,Ossining Village,1076,10,3
2020-07-20,Peekskill,1009,30,7
2020-07-20,Pelham,162,2,0
2020-07-20,Pelham Manor,117,4,2
2020-07-20,Pleasantville,127,1,1
2020-07-20,Port Chester,1279,23,7
2020-07-20,Pound Ridge,29,0,0
2020-07-20,Rye Brook,185,2,0
2020-07-20,Rye City,215,8,2
2020-07-20,Scarsdale,364,4,2
2020-07-20,Sleepy Hollow,408,7,1
2020-07-20,Somers,395,11,1
2020-07-20,Tarrytown,296,5,1
2020-07-20,Tuckahoe,138,2,1
2020-07-20,White Plains,1863,29,6
2020-07-20,Yonkers,7261,86,26
2020-07-20,Yorktown,724,21,3
2020-07-20,Totals,28404,460,93
2020-07-20,UnknownOut of County,1420,NA,NA
2020-07-21,Ardsley,96,3,1
2020-07-21,Bedford,264,8,1
2020-07-21,Briarcliff Manor,109,3,0
2020-07-21,Bronxville,84,12,1
2020-07-21,Buchanan,38,2,0
2020-07-21,Cortlandt,884,17,2
2020-07-21,Croton-on-Hudson,208,2,0
2020-07-21,Dobbs Ferry,327,6,1
2020-07-21,Eastchester,459,8,0
2020-07-21,Elmsford,211,4,0
2020-07-21,Greenburgh,1185,24,0
2020-07-21,Harrison,408,3,0
2020-07-21,Hastings-on-Hudson,135,2,0
2020-07-21,Irvington,84,3,0
2020-07-21,Larchmont,71,2,1
2020-07-21,Lewisboro,114,3,0
2020-07-21,Mamaroneck Town,176,2,0
2020-07-21,Mamaroneck Village,446,6,0
2020-07-21,Mount Kisco,286,4,0
2020-07-21,Mount Pleasant,583,11,1
2020-07-21,Mount Vernon,2764,33,1
2020-07-21,New Castle,205,2,0
2020-07-21,New Rochelle,3122,37,4
2020-07-21,North Castle,205,2,0
2020-07-21,North Salem,148,2,0
2020-07-21,Ossining Town,157,1,0
2020-07-21,Ossining Village,1076,6,0
2020-07-21,Peekskill,1009,27,0
2020-07-21,Pelham,162,2,0
2020-07-21,Pelham Manor,117,4,0
2020-07-21,Pleasantville,127,1,0
2020-07-21,Port Chester,1281,24,2
2020-07-21,Pound Ridge,29,0,0
2020-07-21,Rye Brook,185,1,0
2020-07-21,Rye City,215,8,0
2020-07-21,Scarsdale,366,6,2
2020-07-21,Sleepy Hollow,408,7,0
2020-07-21,Somers,396,8,1
2020-07-21,Tarrytown,296,5,0
2020-07-21,Tuckahoe,138,2,0
2020-07-21,White Plains,1866,28,3
2020-07-21,Yonkers,7278,96,17
2020-07-21,Yorktown,724,19,0
2020-07-21,Totals,28442,446,38
2020-07-21,UnknownOut of County,1425,NA,NA
2020-07-22,Ardsley,96,3,0
2020-07-22,Bedford,264,8,0
2020-07-22,Briarcliff Manor,109,2,0
2020-07-22,Bronxville,84,12,0
2020-07-22,Buchanan,39,3,1
2020-07-22,Cortlandt,886,18,2
2020-07-22,Croton-on-Hudson,208,1,0
2020-07-22,Dobbs Ferry,327,5,0
2020-07-22,Eastchester,459,7,0
2020-07-22,Elmsford,211,4,0
2020-07-22,Greenburgh,1186,23,0
2020-07-22,Harrison,408,2,0
2020-07-22,Hastings-on-Hudson,137,1,0
2020-07-22,Irvington,84,3,0
2020-07-22,Larchmont,71,2,0
2020-07-22,Lewisboro,114,3,0
2020-07-22,Mamaroneck Town,176,2,0
2020-07-22,Mamaroneck Village,446,6,0
2020-07-22,Mount Kisco,286,3,0
2020-07-22,Mount Pleasant,583,11,0
2020-07-22,Mount Vernon,2766,32,1
2020-07-22,New Castle,205,2,0
2020-07-22,New Rochelle,3123,31,1
2020-07-22,North Castle,205,1,0
2020-07-22,North Salem,148,2,0
2020-07-22,Ossining Town,158,2,1
2020-07-22,Ossining Village,1077,7,1
2020-07-22,Peekskill,1009,25,0
2020-07-22,Pelham,162,2,0
2020-07-22,Pelham Manor,117,3,0
2020-07-22,Pleasantville,127,1,0
2020-07-22,Port Chester,1281,21,0
2020-07-22,Pound Ridge,29,0,0
2020-07-22,Rye Brook,186,2,1
2020-07-22,Rye City,215,7,0
2020-07-22,Scarsdale,366,6,0
2020-07-22,Sleepy Hollow,408,5,0
2020-07-22,Somers,396,7,0
2020-07-22,Tarrytown,296,5,0
2020-07-22,Tuckahoe,138,2,0
2020-07-22,White Plains,1866,27,0
2020-07-22,Yonkers,7282,95,2
2020-07-22,Yorktown,726,20,2
2020-07-22,Totals,28460,424,12
2020-07-22,UnknownOut of County,1419,NA,NA
NA,Ardsley,7,4,1
NA,Bedford,264,8,0
NA,Briarcliff Manor,110,3,1
NA,Bronxville,84,10,0
NA,Buchanan,39,3,0
NA,Cortlandt,887,19,1
NA,Croton-on-Hudson,208,1,0
NA,Dobbs Ferry,327,5,0
NA,Eastchester,459,7,0
NA,Elmsford,211,4,0
NA,Greenburgh,1188,23,2
NA,Harrison,409,3,1
NA,Hastings-on-Hudson,137,1,0
NA,Irvington,85,4,1
NA,Larchmont,71,2,0
NA,Lewisboro,114,2,0
NA,Mamaroneck Town,176,2,0
NA,Mamaroneck Village,447,5,1
NA,Mount Kisco,286,3,0
NA,Mount Pleasant,586,14,3
NA,Mount Vernon,2768,32,2
NA,New Castle,206,3,1
NA,New Rochelle,3127,34,4
NA,North Castle,206,2,1
NA,North Salem,148,2,0
NA,Ossining Town,158,2,0
NA,Ossining Village,1077,7,0
NA,Peekskill,1009,26,0
NA,Pelham,162,2,0
NA,Pelham Manor,117,3,0
NA,Pleasantville,128,2,1
NA,Port Chester,1283,23,2
NA,Pound Ridge,29,0,0
NA,Rye Brook,186,2,0
NA,Rye City,215,6,0
NA,Scarsdale,366,7,0
NA,Sleepy Hollow,411,8,3
NA,Somers,399,10,3
NA,Tarrytown,296,2,0
NA,Tuckahoe,138,2,0
NA,White Plains,1868,29,2
NA,Yonkers,7287,99,5
NA,Yorktown,730,22,4
NA,Totals,28499,448,39
NA,UnknownOut of County,1419,NA,NA
2020-07-24,Ardsley,97,4,0
2020-07-24,Bedford,265,9,1
2020-07-24,Briarcliff Manor,111,4,1
2020-07-24,Bronxville,84,10,0
2020-07-24,Buchanan,39,3,0
2020-07-24,Cortlandt,890,22,3
2020-07-24,Croton-on-Hudson,209,2,1
2020-07-24,Dobbs Ferry,329,6,2
2020-07-24,Eastchester,459,7,0
2020-07-24,Elmsford,211,4,0
2020-07-24,Greenburgh,1189,21,1
2020-07-24,Harrison,411,5,2
2020-07-24,Hastings-on-Hudson,137,1,0
2020-07-24,Irvington,85,4,NA
2020-07-24,Larchmont,71,2,0
2020-07-24,Lewisboro,114,2,0
2020-07-24,Mamaroneck Town,176,2,0
2020-07-24,Mamaroneck Village,447,5,0
2020-07-24,Mount Kisco,286,3,0
2020-07-24,Mount Pleasant,587,15,1
2020-07-24,Mount Vernon,2772,33,4
2020-07-24,New Castle,206,3,0
2020-07-24,New Rochelle,3130,34,3
2020-07-24,North Castle,206,2,0
2020-07-24,North Salem,148,2,0
2020-07-24,Ossining Town,158,2,0
2020-07-24,Ossining Village,1077,6,NA
2020-07-24,Peekskill,1009,24,0
2020-07-24,Pelham,164,3,2
2020-07-24,Pelham Manor,120,6,3
2020-07-24,Pleasantville,128,2,0
2020-07-24,Port Chester,1284,24,1
2020-07-24,Pound Ridge,29,0,0
2020-07-24,Rye Brook,186,2,0
2020-07-24,Rye City,215,6,0
2020-07-24,Scarsdale,366,8,0
2020-07-24,Sleepy Hollow,411,8,0
2020-07-24,Somers,399,10,0
2020-07-24,Tarrytown,296,2,0
2020-07-24,Tuckahoe,139,2,0
2020-07-24,White Plains,1868,25,0
2020-07-24,Yonkers,7292,101,6
2020-07-24,Yorktown,731,20,1
2020-07-24,Totals,28531,456,32
2020-07-24,UnknownOut of County,1423,NA,NA
2020-07-27,Ardsley,99,4,2
2020-07-27,Bedford,265,5,0
2020-07-27,Briarcliff Manor,111,3,0
2020-07-27,Bronxville,85,6,1
2020-07-27,Buchanan,39,1,0
2020-07-27,Cortlandt,897,25,7
2020-07-27,Croton-on-Hudson,209,1,NA
2020-07-27,Dobbs Ferry,330,6,1
2020-07-27,Eastchester,459,3,0
2020-07-27,Elmsford,211,2,0
2020-07-27,Greenburgh,1196,24,7
2020-07-27,Harrison,413,5,2
2020-07-27,Hastings-on-Hudson,137,1,0
2020-07-27,Irvington,85,2,0
2020-07-27,Larchmont,74,5,3
2020-07-27,Lewisboro,114,2,0
2020-07-27,Mamaroneck Town,176,2,0
2020-07-27,Mamaroneck Village,450,6,3
2020-07-27,Mount Kisco,286,3,0
2020-07-27,Mount Pleasant,588,9,1
2020-07-27,Mount Vernon,2777,26,5
2020-07-27,New Castle,208,5,2
2020-07-27,New Rochelle,3137,34,7
2020-07-27,North Castle,208,3,2
2020-07-27,North Salem,148,0,0
2020-07-27,Ossining Town,158,NA,0
2020-07-27,Ossining Village,1083,12,6
2020-07-27,Peekskill,1014,25,5
2020-07-27,Pelham,164,3,0
2020-07-27,Pelham Manor,120,6,0
2020-07-27,Pleasantville,128,3,0
2020-07-27,Port Chester,1289,22,5
2020-07-27,Pound Ridge,29,0,0
2020-07-27,Rye Brook,187,3,1
2020-07-27,Rye City,216,4,1
2020-07-27,Scarsdale,367,7,1
2020-07-27,Sleepy Hollow,411,8,0
2020-07-27,Somers,402,13,3
2020-07-27,Tarrytown,296,2,0
2020-07-27,Tuckahoe,140,2,1
2020-07-27,White Plains,1875,26,7
2020-07-27,Yonkers,7316,89,24
2020-07-27,Yorktown,736,20,5
2020-07-27,Totals,28633,429,102
2020-07-27,UnknownOut of County,1427,NA,NA
2020-07-28,Ardsley,101,5,2
2020-07-28,Bedford,265,3,0
2020-07-28,Briarcliff Manor,111,2,0
2020-07-28,Bronxville,85,6,0
2020-07-28,Buchanan,39,1,0
2020-07-28,Cortlandt,899,27,2
2020-07-28,Croton-on-Hudson,209,1,0
2020-07-28,Dobbs Ferry,330,6,0
2020-07-28,Eastchester,459,2,0
2020-07-28,Elmsford,211,2,0
2020-07-28,Greenburgh,1197,19,1
2020-07-28,Harrison,415,8,2
2020-07-28,Hastings-on-Hudson,137,1,0
2020-07-28,Irvington,85,2,0
2020-07-28,Larchmont,74,5,0
2020-07-28,Lewisboro,115,3,1
2020-07-28,Mamaroneck Town,176,2,0
2020-07-28,Mamaroneck Village,453,9,3
2020-07-28,Mount Kisco,286,3,0
2020-07-28,Mount Pleasant,589,8,1
2020-07-28,Mount Vernon,2779,24,2
2020-07-28,New Castle,209,5,1
2020-07-28,New Rochelle,3140,33,3
2020-07-28,North Castle,208,3,0
2020-07-28,North Salem,148,0,0
2020-07-28,Ossining Town,158,1,0
2020-07-28,Ossining Village,1084,13,1
2020-07-28,Peekskill,1015,23,1
2020-07-28,Pelham,164,3,0
2020-07-28,Pelham Manor,120,6,0
2020-07-28,Pleasantville,133,8,5
2020-07-28,Port Chester,1289,20,0
2020-07-28,Pound Ridge,30,1,1
2020-07-28,Rye Brook,188,4,1
2020-07-28,Rye City,216,4,0
2020-07-28,Scarsdale,367,7,0
2020-07-28,Sleepy Hollow,411,8,0
2020-07-28,Somers,402,12,0
2020-07-28,Tarrytown,296,2,0
2020-07-28,Tuckahoe,140,2,0
2020-07-28,White Plains,1877,26,2
2020-07-28,Yonkers,7324,92,8
2020-07-28,Yorktown,736,17,0
2020-07-28,Totals,28670,429,37
2020-07-28,UnknownOut of County,1430,NA,NA
2020-07-29,Ardsley,101,5,0
2020-07-29,Bedford,265,2,0
2020-07-29,Briarcliff Manor,111,1,0
2020-07-29,Bronxville,85,3,0
2020-07-29,Buchanan,39,1,0
2020-07-29,Cortlandt,901,27,2
2020-07-29,Croton-on-Hudson,209,1,0
2020-07-29,Dobbs Ferry,330,6,0
2020-07-29,Eastchester,460,3,1
2020-07-29,Elmsford,211,2,0
2020-07-29,Greenburgh,1197,16,0
2020-07-29,Harrison,418,11,3
2020-07-29,Hastings-on-Hudson,137,0,0
2020-07-29,Irvington,85,2,0
2020-07-29,Larchmont,74,5,0
2020-07-29,Lewisboro,115,3,0
2020-07-29,Mamaroneck Town,176,2,0
2020-07-29,Mamaroneck Village,456,12,3
2020-07-29,Mount Kisco,286,3,0
2020-07-29,Mount Pleasant,590,7,1
2020-07-29,Mount Vernon,2782,27,3
2020-07-29,New Castle,210,5,1
2020-07-29,New Rochelle,3143,35,3
2020-07-29,North Castle,208,3,0
2020-07-29,North Salem,148,0,0
2020-07-29,Ossining Town,158,0,0
2020-07-29,Ossining Village,1086,14,2
2020-07-29,Peekskill,1016,22,1
2020-07-29,Pelham,164,2,0
2020-07-29,Pelham Manor,120,5,0
2020-07-29,Pleasantville,133,7,0
2020-07-29,Port Chester,1291,21,2
2020-07-29,Pound Ridge,30,4,0
2020-07-29,Rye Brook,188,4,0
2020-07-29,Rye City,216,3,0
2020-07-29,Scarsdale,367,7,0
2020-07-29,Sleepy Hollow,411,8,0
2020-07-29,Somers,402,8,0
2020-07-29,Tarrytown,297,3,1
2020-07-29,Tuckahoe,140,2,0
2020-07-29,White Plains,1878,2,1
2020-07-29,Yonkers,7336,100,12
2020-07-29,Yorktown,737,16,1
2020-07-29,Totals,28707,430,37
2020-07-29,UnknownOut of County,1431,NA,NA
2020-07-30,Ardsley,101,4,0
2020-07-30,Bedford,265,2,NA
2020-07-30,Briarcliff Manor,111,1,0
2020-07-30,Bronxville,85,3,NA
2020-07-30,Buchanan,39,1,0
2020-07-30,Cortlandt,902,26,1
2020-07-30,Croton-on-Hudson,209,1,0
2020-07-30,Dobbs Ferry,331,7,1
2020-07-30,Eastchester,460,2,0
2020-07-30,Elmsford,211,2,0
2020-07-30,Greenburgh,1199,18,2
2020-07-30,Harrison,420,13,2
2020-07-30,Hastings-on-Hudson,137,0,0
2020-07-30,Irvington,85,1,0
2020-07-30,Larchmont,74,5,0
2020-07-30,Lewisboro,115,1,0
2020-07-30,Mamaroneck Town,176,2,0
2020-07-30,Mamaroneck Village,458,14,2
2020-07-30,Mount Kisco,287,2,1
2020-07-30,Mount Pleasant,590,7,0
2020-07-30,Mount Vernon,2785,29,3
2020-07-30,New Castle,210,5,0
2020-07-30,New Rochelle,3145,37,2
2020-07-30,North Castle,208,3,0
2020-07-30,North Salem,148,0,0
2020-07-30,Ossining Town,158,NA,0
2020-07-30,Ossining Village,1087,15,1
2020-07-30,Peekskill,1019,23,3
2020-07-30,Pelham,164,2,0
2020-07-30,Pelham Manor,120,5,0
2020-07-30,Pleasantville,133,7,0
2020-07-30,Port Chester,1291,21,0
2020-07-30,Pound Ridge,30,1,0
2020-07-30,Rye Brook,188,4,0
2020-07-30,Rye City,216,2,0
2020-07-30,Scarsdale,367,6,0
2020-07-30,Sleepy Hollow,411,8,0
2020-07-30,Somers,402,7,0
2020-07-30,Tarrytown,297,3,0
2020-07-30,Tuckahoe,140,2,0
2020-07-30,White Plains,1879,24,1
2020-07-30,Yonkers,7339,99,3
2020-07-30,Yorktown,738,15,1
2020-07-30,Totals,28730,430,23
2020-07-30,UnknownOut of County,1431,NA,NA
2020-07-31,Ardsley,101,4,0
2020-07-31,Bedford,266,3,1
2020-07-31,Briarcliff Manor,111,1,0
2020-07-31,Bronxville,85,2,0
2020-07-31,Buchanan,39,1,0
2020-07-31,Cortlandt,906,30,4
2020-07-31,Croton-on-Hudson,209,0,0
2020-07-31,Dobbs Ferry,331,6,0
2020-07-31,Eastchester,460,2,0
2020-07-31,Elmsford,211,2,0
2020-07-31,Greenburgh,1201,19,2
2020-07-31,Harrison,421,14,1
2020-07-31,Hastings-on-Hudson,137,0,0
2020-07-31,Irvington,86,2,1
2020-07-31,Larchmont,75,6,1
2020-07-31,Lewisboro,117,3,2
2020-07-31,Mamaroneck Town,176,2,0
2020-07-31,Mamaroneck Village,460,15,2
2020-07-31,Mount Kisco,287,2,0
2020-07-31,Mount Pleasant,590,7,0
2020-07-31,Mount Vernon,2787,28,2
2020-07-31,New Castle,211,6,1
2020-07-31,New Rochelle,3146,37,1
2020-07-31,North Castle,208,3,0
2020-07-31,North Salem,148,0,0
2020-07-31,Ossining Town,158,0,0
2020-07-31,Ossining Village,1087,14,0
2020-07-31,Peekskill,1020,23,1
2020-07-31,Pelham,166,4,2
2020-07-31,Pelham Manor,120,5,0
2020-07-31,Pleasantville,133,7,0
2020-07-31,Port Chester,1292,21,1
2020-07-31,Pound Ridge,30,1,0
2020-07-31,Rye Brook,188,4,0
2020-07-31,Rye City,218,4,2
2020-07-31,Scarsdale,368,7,1
2020-07-31,Sleepy Hollow,412,8,1
2020-07-31,Somers,402,NA,0
2020-07-31,Tarrytown,297,3,0
2020-07-31,Tuckahoe,140,2,0
2020-07-31,White Plains,1881,26,2
2020-07-31,Yonkers,7350,105,11
2020-07-31,Yorktown,738,15,0
2020-07-31,Totals,28769,451,39
2020-07-31,UnknownOut of County,1432,NA,NA
2020-08-03,Ardsley,101,3,0
2020-08-03,Bedford,266,2,0
2020-08-03,Briarcliff Manor,111,0,0
2020-08-03,Bronxville,85,2,0
2020-08-03,Buchanan,39,1,0
2020-08-03,Cortlandt,912,29,6
2020-08-03,Croton-on-Hudson,209,0,0
2020-08-03,Dobbs Ferry,331,6,0
2020-08-03,Eastchester,461,3,1
2020-08-03,Elmsford,211,0,0
2020-08-03,Greenburgh,1204,20,3
2020-08-03,Harrison,424,15,3
2020-08-03,Hastings-on-Hudson,138,1,1
2020-08-03,Irvington,86,1,0
2020-08-03,Larchmont,75,5,0
2020-08-03,Lewisboro,118,4,1
2020-08-03,Mamaroneck Town,176,1,0
2020-08-03,Mamaroneck Village,471,23,11
2020-08-03,Mount Kisco,288,3,1
2020-08-03,Mount Pleasant,592,7,2
2020-08-03,Mount Vernon,2792,27,5
2020-08-03,New Castle,212,4,1
2020-08-03,New Rochelle,3147,30,1
2020-08-03,North Castle,213,8,5
2020-08-03,North Salem,148,0,0
2020-08-03,Ossining Town,158,0,0
2020-08-03,Ossining Village,1090,15,3
2020-08-03,Peekskill,1023,19,3
2020-08-03,Pelham,168,6,2
2020-08-03,Pelham Manor,120,3,0
2020-08-03,Pleasantville,134,8,1
2020-08-03,Port Chester,1293,15,1
2020-08-03,Pound Ridge,30,1,0
2020-08-03,Rye Brook,188,3,0
2020-08-03,Rye City,218,3,0
2020-08-03,Scarsdale,369,5,1
2020-08-03,Sleepy Hollow,413,5,1
2020-08-03,Somers,403,4,1
2020-08-03,Tarrytown,298,2,1
2020-08-03,Tuckahoe,141,3,1
2020-08-03,White Plains,1885,24,4
2020-08-03,Yonkers,7376,103,26
2020-08-03,Yorktown,738,12,0
2020-08-03,Totals,28855,426,86
2020-08-03,UnknownOut of County,1443,NA,NA
2020-08-05,Ardsley,101,3,0
2020-08-05,Bedford,266,2,0
2020-08-05,Briarcliff Manor,111,0,0
2020-08-05,Bronxville,86,3,0
2020-08-05,Buchanan,40,1,0
2020-08-05,Cortlandt,920,28,3
2020-08-05,Croton-on-Hudson,209,0,0
2020-08-05,Dobbs Ferry,331,4,0
2020-08-05,Eastchester,461,3,0
2020-08-05,Elmsford,211,0,0
2020-08-05,Greenburgh,1208,22,1
2020-08-05,Harrison,428,17,3
2020-08-05,Hastings-on-Hudson,138,1,0
2020-08-05,Irvington,86,1,0
2020-08-05,Larchmont,75,3,0
2020-08-05,Lewisboro,118,4,0
2020-08-05,Mamaroneck Town,176,1,0
2020-08-05,Mamaroneck Village,476,24,1
2020-08-05,Mount Kisco,289,4,0
2020-08-05,Mount Pleasant,592,5,0
2020-08-05,Mount Vernon,2797,26,1
2020-08-05,New Castle,213,4,0
2020-08-05,New Rochelle,3150,26,2
2020-08-05,North Castle,214,8,0
2020-08-05,North Salem,149,1,0
2020-08-05,Ossining Town,158,0,0
2020-08-05,Ossining Village,1091,14,1
2020-08-05,Peekskill,1024,17,0
2020-08-05,Pelham,169,6,1
2020-08-05,Pelham Manor,120,NA,NA
2020-08-05,Pleasantville,134,8,0
2020-08-05,Port Chester,1296,15,2
2020-08-05,Pound Ridge,29,0,0
2020-08-05,Rye Brook,188,2,0
2020-08-05,Rye City,219,3,1
2020-08-05,Scarsdale,369,5,0
2020-08-05,Sleepy Hollow,413,5,0
2020-08-05,Somers,404,3,0
2020-08-05,Tarrytown,298,2,0
2020-08-05,Tuckahoe,141,2,0
2020-08-05,White Plains,1885,21,0
2020-08-05,Yonkers,7392,99,7
2020-08-05,Yorktown,739,10,0
2020-08-05,Totals,28914,403,23
2020-08-05,UnknownOut of County,NA,1449,NA
2020-08-07,Ardsley,101,1,0
2020-08-07,Bedford,266,2,NA
2020-08-07,Briarcliff Manor,111,0,0
2020-08-07,Bronxville,86,3,0
2020-08-07,Buchanan,40,1,0
2020-08-07,Cortlandt,921,28,1
2020-08-07,Croton-on-Hudson,210,1,0
2020-08-07,Dobbs Ferry,332,4,1
2020-08-07,Eastchester,461,3,NA
2020-08-07,Elmsford,211,0,0
2020-08-07,Greenburgh,1218,31,6
2020-08-07,Harrison,429,17,1
2020-08-07,Hastings-on-Hudson,138,2,0
2020-08-07,Irvington,86,1,0
2020-08-07,Larchmont,75,3,0
2020-08-07,Lewisboro,118,4,0
2020-08-07,Mamaroneck Town,176,1,0
2020-08-07,Mamaroneck Village,477,24,0
2020-08-07,Mount Kisco,289,3,0
2020-08-07,Mount Pleasant,592,3,0
2020-08-07,Mount Vernon,2799,27,2
2020-08-07,New Castle,213,3,0
2020-08-07,New Rochelle,3153,23,3
2020-08-07,North Castle,217,10,2
2020-08-07,North Salem,149,1,0
2020-08-07,Ossining Town,158,0,0
2020-08-07,Ossining Village,1092,12,0
2020-08-07,Peekskill,1026,16,1
2020-08-07,Pelham,170,4,1
2020-08-07,Pelham Manor,120,0,0
2020-08-07,Pleasantville,134,7,0
2020-08-07,Port Chester,1299,17,3
2020-08-07,Pound Ridge,29,0,0
2020-08-07,Rye Brook,188,2,0
2020-08-07,Rye City,219,3,0
2020-08-07,Scarsdale,369,3,0
2020-08-07,Sleepy Hollow,415,7,1
2020-08-07,Somers,404,3,0
2020-08-07,Tarrytown,298,2,0
2020-08-07,Tuckahoe,141,2,0
2020-08-07,White Plains,1888,21,3
2020-08-07,Yonkers,7411,105,10
2020-08-07,Yorktown,740,9,1
2020-08-07,Totals,28969,409,36
2020-08-07,UnknownOut of County,1451,NA,NA
NA,estoy mo °,NA,NA,NA
NA,estos,NA,6,NA
NA,Contant m oD °,NA,NA,NA
NA,Crotonenitedson,NA,210,NA
NA,obos Fey mt °,NA,NA,NA
NA,Sreerburth was,NA,NA,NA
NA,arison oo,NA,2,1
NA,asingsontudsen BB °,NA,NA,NA
NA,nator,2,2,4
NA,MamaronedeTown,NA,77,1
NA,Mamorneckviloge,77,7,NA
NA,Mowe co m,NA,8,NA
NA,MoweRenant SR a,NA,NA,NA
NA,Mount Veron,NA,200,NA
NA,New Roche,NA,510,7
NA,Northcote wm °,NA,NA,NA
NA,NortStem wo °,NA,NA,NA
NA,Oni own so °,NA,NA,NA
NA,Oninrevitoge mas,NA,8,2
NA,Peet ams,NA,NA,2
NA,Pear mos a,NA,NA,NA
NA,eam Marae moot,NA,NA,1
NA,Pesentile Ba,NA,NA,4
NA,Poud eee > ° °,NA,NA,NA
NA,ye Book wa +,NA,NA,NA
NA,recy m,NA,3,NA
NA,Seredle,NA,8,NA
NA,sleepy Hollow a,NA,4,NA
NA,Somer,NA,2,2
NA,Tarown m,NA,2,NA
NA,Wie ais er °,NA,NA,NA
NA,Yorkers za =,NA,NA,NA
NA,vortown ow,NA,NA,3
NA,olrownOutot County,NA,NA,1855
NA,estos wt °,NA,NA,NA
NA,SrarditMine = °,NA,NA,NA
NA,rome,NA,3,NA
NA,ura a + °,NA,NA,NA
NA,Dobbs remy mot °,NA,NA,NA
NA,fantnerter,NA,2,NA
NA,instore m,NA,2,1
NA,Greenburh amon,NA,NA,7
NA,snirgon,7,2,NA
NA,remmont BO °,NA,NA,NA
NA,lawistoro mw,NA,8,1
NA,Mamaroneck ilage,NA,7717,NA
NA,Mount Veron ae,NA,NA,2
NA,New ase m,NA,2,NA
NA,New ocelle aia,NA,NA,3
NA,Osinng Vilage,NA,860,1
NA,esti to,NA,NA,2
NA,Pon chester,NA,1306,2
NA,Pound dee,2,0,NA
NA,ye Brook wot °,NA,NA,NA
NA,Ayecity m,NA,4,NA
